vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
CMT,2014-01-09 16:49:16,2014-01-09 17:01:00,1,1.3,-73.960639,40.768771999999998,1,N,-73.976676999999995,40.765340000000002,CRD,9,1,0.5,2.1000000000000001,0,12.6
CMT,2014-01-09 16:48:12,2014-01-09 16:52:09,3,0.80000000000000004,-73.979729000000006,40.781711000000001,1,Y,-73.976643999999993,40.790889,CRD,5,1,0.5,0.75,0,7.25
CMT,2014-01-09 16:44:22,2014-01-09 16:47:59,1,0.59999999999999998,-73.975379000000004,40.761056000000004,1,N,-73.979162000000002,40.753875000000001,CRD,4.5,1,0.5,1.2,0,7.2000000000000002
CMT,2014-01-09 16:50:42,2014-01-09 17:10:17,1,3.7999999999999998,-73.946211000000005,40.772990999999998,1,N,-73.994018999999994,40.750252000000003,CRD,15.5,1,0.5,3.3999999999999999,0,20.399999999999999
CMT,2014-01-09 16:48:14,2014-01-09 16:57:56,1,1.8,-73.992153999999999,40.731084000000003,1,N,-73.975376999999995,40.750450999999998,CRD,9,1,0.5,3.1499999999999999,0,13.65
CMT,2014-01-09 16:48:35,2014-01-09 16:55:40,1,1.2,-73.990262000000001,40.729050999999998,1,N,-73.995738000000003,40.741028,CRD,6.5,1,0.5,1.6000000000000001,0,9.5999999999999996
CMT,2014-01-09 16:48:42,2014-01-09 17:13:00,1,2.2999999999999998,-73.989091999999999,40.736671999999999,1,N,-73.985742000000002,40.762698999999998,CRD,16,1,0.5,1,0,18.5
CMT,2014-01-09 16:45:21,2014-01-09 16:49:01,2,0.59999999999999998,-73.977260999999999,40.743051999999999,1,N,-73.985395999999994,40.739823000000001,CRD,4.5,1,0.5,1,0,7
CMT,2014-01-09 16:48:27,2014-01-09 17:11:35,1,4.2999999999999998,-74.012384999999995,40.706735999999999,1,N,-73.951963000000006,40.711761000000003,CRD,18,1,0.5,1.5,0,21
CMT,2014-01-09 16:49:33,2014-01-09 17:09:07,1,2.6000000000000001,-73.979545000000002,40.735458000000001,1,N,-73.971491999999998,40.765338999999997,CRD,14,1,0.5,1.5,0,17
CMT,2014-01-09 16:46:38,2014-01-09 16:57:00,1,2.6000000000000001,-73.95214,40.824427999999997,1,N,-73.968301999999994,40.791961999999998,CRD,10.5,1,0.5,2.3999999999999999,0,14.4
CMT,2014-01-09 16:44:07,2014-01-09 17:04:22,1,8.3000000000000007,-73.865551999999994,40.770479999999999,1,N,-73.958181999999994,40.800848000000002,CRD,25,1,0.5,4,5.3300000000000001,35.829999999999998
